"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
1969,3/31/2023 0:00:00,938,0,0,0,0,67226543,0,0,73522778,0,67226543,0,0,0,0,0,0,0,0,0,0,122022,3,0,0,0,0,0,0,0,330668,0,95717,0,0,0,0,0,0,0,0,0,0,0,51976,0,0,0,0,0,0,0,0,163275,10947,35472,129302,16143,64684,22203,0,0,0,0,0,21104,16307860,0,0,4081178,0,0,0,0,900047,586952,0,0,0,1865,0,2973,122,5398,0,327,8820,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,426385,0,212952,68422,0,107785,0,50000,0,0,0,0,0,0,0,0,1039377,1988737,0,0,0,0,0,0,0,0,0,0,8108472,1102,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,4079988,0,0,0,0,0,388703,0,0,388703,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,3/31/2023 0:00:00,945,0,0,0,0,250397816,39022118,1954402,350076883,0,252880816,44474118,1954402,0,0,0,172,0,0,0,0,122022,2,0,0,0,0,0,0,0,4001320,0,437388,0,0,0,0,0,0,0,0,0,0,0,1383598,0,0,0,0,0,0,0,0,1975170,101448,232537,871891,267571,362228,384928,0,1128,0,0,11009,256571,98016759,0,0,28686092,0,0,0,0,4552758,9534084,0,0,-25865,0,1525,21377,746,45393,0,0,69073,0,0,0,0,0,0,0,0,0,0,0,0,0,92,3,0,0,0,0,0,0,4438708,0,2592027,1071916,0,890779,0,234545,0,0,4900000,0,0,0,0,0,4308845,45372442,0,0,0,0,0,0,0,0,0,0,44558353,1273,0,0,0,313208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,30111113,0,0,0,0,0,0,1393773,0,1393773,72546897,0,0,11020988,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,3/31/2023 0:00:00,946,0,0,0,0,11496914,44996,0,14693724,0,11496914,44996,0,0,0,0,8,0,0,0,0,32022,3,0,0,0,0,0,0,0,40755,0,41676,0,0,0,0,0,0,0,0,0,0,0,7759,0,0,0,0,0,0,0,0,59990,0,8091,9017,1294,4489,37530,0,0,0,0,624,2301,591527,0,0,1267456,0,0,0,0,374736,975992,0,0,0,7485,19,567,0,1811,0,0,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,82431,0,14926,3939,0,-29918,0,8152,0,0,0,0,0,0,0,0,51697,419737,0,0,0,0,0,0,0,0,0,0,2995845,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,100000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,3/31/2023 0:00:00,947,0,0,0,0,270444,0,0,309967,0,270444,0,0,0,0,0,0,0,0,0,0,102022,1,0,0,0,0,0,0,0,1886,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,133242,0,0,0,0,0,0,0,84,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,0,0,0,1872,0,0,1400,0,0,0,0,0,0,0,0,119173,0,0,0,0,0,0,0,0,0,0,38123,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3/31/2023 0:00:00,949,0,0,0,0,7242045467,136052313,35380242,9721394162,0,7242045467,136052313,35380242,0,0,0,471,0,0,0,0,122022,2,0,0,0,0,0,0,0,73408274,0,8051388,0,0,0,0,0,0,0,0,0,0,0,3763659,0,0,0,0,0,0,0,0,27227177,216583,3000158,6286869,836638,3948697,4431830,0,0,0,0,159000,1346179,871358603,0,0,683522360,0,0,0,0,270087527,120112305,0,0,-72892,64939,24872,156417,10862,267100,0,44682,503933,0,0,0,0,0,0,0,0,0,0,0,0,0,841,2,0,0,0,0,0,0,81459662,0,15381070,38205593,0,7532008,0,0,9924552,0,0,0,0,0,0,0,52140234,127664462,0,0,0,0,0,0,0,0,-24352930,0,1286547765,1323,0,1731387948,0,352204,0,1050000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,9649923,0,0,0,0,0,60000000,1050000000,0,1110000000,3003401499,0,0,142876546,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,3/31/2023 0:00:00,950,0,0,0,0,3000420,0,0,3887817,0,3000420,0,0,0,0,0,3,0,0,0,0,122022,2,0,0,0,0,0,0,0,32904,0,8916,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15030,153,450,4805,0,1539,737,0,0,0,0,0,491,1009884,0,0,1437662,0,0,0,0,0,461276,0,0,0,0,0,0,0,472,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41820,0,234,4340,0,14509,0,17023,0,0,0,0,0,0,0,0,0,83793,0,0,0,0,0,0,0,0,0,0,883352,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3/31/2023 0:00:00,954,0,0,0,0,47304167,569350,0,55254647,0,47304167,569350,0,0,0,0,0,0,0,0,0,92022,2,0,0,0,0,0,0,0,221782,0,140265,0,0,0,0,0,0,0,0,0,0,0,40077,0,0,0,0,0,0,0,0,150499,270,9900,106560,549,29750,21199,0,0,0,0,2200,5309,7912534,0,0,4101597,0,0,0,0,766795,1230594,0,0,0,0,324,2226,62,4242,0,87,6941,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,362047,0,108581,41762,0,94177,0,47376,0,0,0,0,0,0,0,0,463942,5966639,0,0,0,0,0,0,0,0,0,0,7189386,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370000,0,0,38764,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3/31/2023 0:00:00,961,0,0,0,0,13988868,99538,0,16112865,0,13988868,99538,0,0,0,0,19,0,0,0,0,122021,2,0,0,0,0,0,0,0,67974,0,37448,0,0,0,0,0,0,0,0,0,0,0,6410,0,0,0,0,0,0,0,0,51451,0,0,34382,5399,0,2025,0,0,0,0,629,0,577513,0,0,216181,0,0,0,0,570921,1741157,0,0,0,0,41,498,56,1120,28,0,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,105422,0,8660,4100,0,16096,0,12995,3956,0,0,0,0,0,0,0,26389,970765,0,0,0,0,0,0,0,0,0,0,2065629,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,0,0,53685,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3/31/2023 0:00:00,962,0,0,0,0,477060271,10852446,6686769,556062842,0,477556271,15812446,8178769,0,0,0,71,0,0,0,0,92022,3,0,0,0,0,0,0,0,4113042,0,581330,0,0,0,0,0,0,0,0,0,0,0,744318,0,0,0,0,0,0,0,0,2366294,51271,567555,701347,197228,112659,435486,0,0,0,0,21600,111051,47973189,0,0,34402009,0,0,0,0,0,14492546,0,0,0,30959,1212,14646,826,28163,0,1866,46741,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4,0,0,0,0,0,0,4694372,0,849171,683492,0,180560,0,600000,0,0,0,0,0,0,0,0,2290462,27675052,0,0,0,0,0,0,0,0,0,0,46404103,835,0,86227161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9880,0,0,0,0,0,0,11000000,0,11000000,140697568,0,0,2850764,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,3/31/2023 0:00:00,969,0,0,0,0,7473698,2976026,0,15022511,0,8967698,4666026,0,0,0,0,0,0,0,0,0,92022,2,0,0,0,0,0,0,0,115621,0,28404,0,0,0,0,0,0,0,0,0,0,0,30742,0,0,0,0,0,0,0,0,63421,3529,11588,54483,906,10173,3490,0,0,0,0,0,3334,4593270,0,0,2322944,0,0,0,0,427014,621616,0,0,0,0,87,714,0,2300,0,27,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,144025,0,30742,44749,0,-20906,0,4132,877,0,0,0,0,0,0,0,89886,3054308,0,0,0,0,0,0,0,0,0,0,1356423,903,0,0,0,6986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,51069,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,3/31/2023 0:00:00,970,0,0,0,0,45962971,0,0,55028721,0,45962971,0,0,0,0,0,0,0,0,0,0,92022,2,0,0,0,0,0,0,0,203848,0,196513,0,0,0,0,0,0,0,0,0,0,0,8975,0,0,0,0,0,0,0,0,150543,8260,9911,15901,5713,4813,51812,0,0,0,0,2356,3215,191690,0,0,1073931,0,0,0,0,0,1647607,0,0,0,0,0,533,46,3226,0,0,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,400361,0,9921,119240,0,28518,0,0,0,0,0,0,0,0,0,0,56944,628016,0,0,0,0,0,0,0,0,-207293,0,7901373,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795543,0,0,795543,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,3/31/2023 0:00:00,972,0,0,0,0,56287762,2471545,330813,66545737,0,56287762,2471545,330813,0,0,0,19,0,0,0,0,122021,3,0,0,0,0,0,0,0,573695,0,85036,0,0,0,0,0,0,0,0,0,0,0,181644,0,0,0,0,0,0,0,0,351920,5100,63993,169673,7515,61584,72090,0,0,0,0,0,18090,16675664,0,0,6451550,0,0,0,0,1062897,2064304,0,0,132,0,204,5277,144,8142,303,82,14152,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,658731,0,326449,32903,0,157312,0,248000,0,0,0,0,0,0,0,0,1369796,3481075,0,0,0,0,0,0,0,0,0,0,7329089,1101,0,0,0,96785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,4737517,0,0,0,0,0,0,0,0,0,4000000,0,0,968919,1624.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,3/31/2023 0:00:00,975,0,0,0,0,8832221,8000,0,9464457,0,8832221,8000,0,0,0,0,5,0,0,0,0,122022,3,0,0,0,0,0,0,0,73253,0,27161,0,0,0,0,0,0,0,0,0,0,0,27064,0,0,0,0,0,0,0,0,62403,100,3120,60417,0,854,10841,0,0,0,0,0,2328,2472615,0,0,588306,0,0,0,0,0,889820,0,0,0,0,1,537,11,2399,0,0,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,100414,0,53483,1199,0,-14715,0,42941,0,0,0,0,0,0,9299351,0,161819,1710121,0,0,0,0,0,0,0,0,0,0,557661,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,262882,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,3/31/2023 0:00:00,982,0,0,0,0,6516027,37484,0,7091007,0,6516027,37484,0,0,0,0,0,0,0,0,0,122022,3,0,0,0,0,0,0,0,58333,0,6574,0,0,0,0,0,0,0,0,0,0,0,2364,0,0,0,0,0,0,0,0,28420,0,0,13299,35,441,18116,0,0,0,0,289,1353,2416835,0,0,1215015,0,0,0,0,0,1330854,0,0,0,0,17,100,0,1351,0,0,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,64907,0,2714,1366,0,3965,0,38524,22,0,0,0,0,0,0,0,200,480836,0,0,0,0,0,0,0,0,0,0,518318,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,3/31/2023 0:00:00,983,0,0,0,0,28691967,369414,0,31509688,0,28691967,369414,0,0,0,0,7,0,0,0,0,122022,3,0,0,0,0,0,0,0,208350,0,52927,0,0,0,0,0,0,0,0,0,0,0,62584,0,0,0,0,0,0,0,0,154469,2165,30309,68425,2731,13303,116781,0,0,0,0,1807,4329,4383092,0,0,3224106,0,0,0,0,170508,1550063,0,0,0,6949,126,1089,100,4802,0,0,6117,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,261277,0,107327,1227,0,-26942,100000,195625,1774,0,0,0,0,0,0,0,348767,2417378,0,0,0,0,0,0,0,0,0,0,2299536,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,0,0,642785,1778.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,3/31/2023 0:00:00,994,0,0,0,0,134863,0,0,178014,0,134863,0,0,0,0,0,0,0,0,0,0,102022,2,0,0,0,0,0,0,0,1212,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,474,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35422,0,0,0,0,0,0,0,139,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1216,0,1,0,0,257,0,0,0,0,0,0,0,0,0,0,2,139531,0,0,0,0,0,0,0,0,0,0,43220,2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,3/31/2023 0:00:00,995,0,0,0,0,3888471676,626340654,116257359,5737101829,0,3961287930,661855353,141471359,0,0,0,821,0,0,0,0,122022,2,0,0,0,0,0,0,0,53204864,0,4810795,0,0,0,0,0,0,0,0,0,0,0,4134853,0,0,0,0,0,0,0,0,16185110,139399,1647242,5807787,1412904,2489501,3531922,0,0,0,0,127189,158188,818384217,0,0,524609511,0,0,0,0,195818015,75734755,0,0,0,0,36810,142551,16639,304730,1566,12206,514532,0,0,0,0,0,0,0,0,0,0,0,0,0,536,3,0,0,0,0,0,0,58015659,0,11977170,23342333,0,11564819,0,0,23026,0,0,0,0,0,0,0,21486456,276209440,0,0,0,0,0,0,0,0,0,0,536594973,933,0,266511726,0,47958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,1223157727,0,0,0,0,0,26000000,108000000,300000000,434000000,2814227859,0,0,95412319,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,3/31/2023 0:00:00,998,0,0,0,0,5306353,0,0,5884628,0,5306353,0,0,0,0,0,0,0,0,0,0,92022,2,0,0,0,0,0,0,0,4181,0,24454,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,12595,0,0,2498,0,42,562,0,725,0,0,287,0,64709,0,0,0,0,0,0,0,0,99583,0,0,0,0,0,0,0,310,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29628,0,38,13127,0,-170,0,0,0,0,0,0,0,0,0,0,0,320698,0,0,0,0,0,0,0,0,0,0,577277,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,3/31/2023 0:00:00,1000,0,0,0,0,79055175,5719369,577546,95044964,0,79055175,5719369,577546,0,0,0,37,0,0,0,0,92022,3,0,0,0,0,0,0,0,769301,0,191725,0,0,0,0,0,0,0,0,0,0,0,232921,0,0,0,0,0,0,0,0,463132,5426,77490,88271,33339,61891,270944,0,0,0,0,4089,38492,20647747,0,0,7707673,0,0,0,0,2489081,8094377,0,0,0,13416,521,3797,177,6384,0,0,10879,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,961026,0,209882,84812,0,-58163,0,158931,0,0,0,0,0,0,0,0,569471,4036569,0,0,0,0,0,0,0,0,0,0,12561649,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,0,0,1364031,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,3/31/2023 0:00:00,1002,0,0,0,0,106378704,3386010,1246036,123518529,0,106378704,3386010,1246036,0,0,0,0,0,0,0,0,122022,3,0,0,0,0,0,0,0,748623,0,208113,0,0,0,0,0,0,0,0,0,0,0,197444,0,0,0,0,0,0,0,0,336813,0,116700,126434,32366,54915,212148,0,0,0,0,0,31500,38954636,0,0,7923268,0,0,0,0,0,3358064,0,0,-3448,-35675,489,5168,382,14016,0,158,20213,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,956736,0,196104,99326,0,142638,0,233744,24231,0,0,0,0,0,0,0,1161028,3082197,0,0,0,0,0,0,0,0,0,0,11953903,968,0,0,0,33925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,21642289,0,0,0,0,0,0,0,0,0,5800000,0,0,2542850,1740.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,3/31/2023 0:00:00,1010,0,0,0,0,7042442,69903,0,7815170,0,7042442,69903,0,0,0,0,13,0,0,0,0,122022,2,0,0,0,0,0,0,0,27571,0,21043,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,30548,0,6515,7646,0,0,2070,0,0,0,0,395,1299,0,0,0,18900,0,0,0,0,0,821513,0,0,0,0,1,0,0,844,0,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,48614,0,127,3813,0,-3545,0,0,3996,0,0,0,0,0,0,0,350,644798,0,0,0,0,0,0,0,0,0,0,684493,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
