"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017"
5465,3/31/2023 0:00:00,2360,WISe,49098106,0,57155524,0,102300,325688,0,0,0,0,0,885094,0,4362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,0,0,54699,23624,14062,0,0,37686,8,0,0,0,0,0,0,0,0,0,0,0,28517,0,0,0,28517,1,32914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52928,0,0,15806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450792,0,0,0,0,0,0,0
5484,3/31/2023 0:00:00,2369,WISe,9901000,0,11660876,18564581,2827540,3023766,0,0,0,0,0,1010944,0,0,0,57974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38116,108015,46115,0,0,154130,5,0,0,0,0,0,0,0,11303,15316,0,0,0,15316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123331,170847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42616,366,10274055,1,1089932,409,2013476,0,744833,0,0,0,0,0,0,0
5487,3/31/2023 0:00:00,2371,WISe,3486000,0,10390796,17166891,735546,1119195,0,0,28941,0,0,2598927,6917275,0,0,0,0,0,0,0,0,114166,8611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9330,0,0,153775,68279,65604,1255,333,135471,201,28046,82142,0,0,0,0,0,0,0,0,384063,0,0,0,0,0,0,37730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187797,77528,0,394743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,8756659,0,0,3,4319717,129,401280,0,1261776,0,0,0,0,0,0,0
5495,3/31/2023 0:00:00,2376,WISe,150314,0,3973557,44770351,1361692,3155327,0,0,0,0,0,9851855,17464275,6364,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45055,0,0,23389,0,2972,570,0,3542,2,65872,37210,0,0,0,0,0,0,0,0,66089,0,0,173260,41868,215128,3,0,0,0,0,0,0,0,6060,0,0,0,17841,17841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148137,0,0,295907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5671,140015804,0,0,93,27928859,14,290429,0,2031108,0,0,0,0,0,0,0
5500,3/31/2023 0:00:00,2379,WISe,0,0,766884564,1012027860,19872896,19872896,0,0,234350,0,464243,80742916,11968310,285303,129527,0,0,0,10600,0,0,0,6535,0,0,0,0,0,0,0,0,0,0,0,0,42362,45209,0,0,0,0,0,0,84591,0,16544,149252,34304,92294,0,0,126598,23,624856,829161,0,0,0,0,0,0,0,0,1512610,0,0,639455,355388,994843,3,1047787,121325,66195,150409,75858,413787,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4179678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88278,142022,0,0,142022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710781,217880,0,3309907,142022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78478,1455926988,0,0,0,0,0,0,0,25815441,0,0,300218387,9455192,172353470,79190124,260998786
5510,3/31/2023 0:00:00,2386,WISe,9446000,0,12596263,1272358,0,166878,0,0,0,0,0,457294,0,2856,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,0,0,0,0,0,0,0,30763,0,0,0,0,0,0,0,0,211954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,7916799,0,0,0,0,0,0,0,266084,0,0,0,0,0,0,0
5524,3/31/2023 0:00:00,2392,WISe,953303,0,1275923,250000,0,0,0,0,0,0,0,7907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13908,0,0,0,0,0,0,0
5530,3/31/2023 0:00:00,2395,WISe,250000,0,3426630,32213135,0,137124,0,0,0,0,0,898925,606684,9101,16214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,28084,1528,0,0,0,1528,4,0,12375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27988,0,0,0,27988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42510,0,0,16263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999732,0,0,0,0,0,0,0
5531,3/31/2023 0:00:00,2396,WISe,3700199,549646,6641769,0,0,0,0,0,0,0,0,26578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781,0,0,2781,0,0,8519,0,0,141,186,18849,0,19176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8660,0,0,18849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121947,0,0,0,0,0,0,0
5536,3/31/2023 0:00:00,2399,WISe,0,0,20939259911,29944165676,209165137,209165137,0,15930722,12559698,0,0,2804776702,378432552,149523049,28020272,5731437,969833,453081,96257,337593,1185219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44420,34372,85607,250636,144353,4021,0,0,156547322,0,2400500,92121949,50624637,115560553,234891,43194,166463275,32215,20705187,54933868,0,8814706,4365844,8374810,1388,0,12742042,6147,457057922,2442637,127011068,91031018,72275001,292759724,1201,10132446,69314,4015315,3180903,5313885,12579417,207,0,0,0,0,0,0,0,19123107,0,0,0,0,0,0,0,0,0,0,0,0,0,3645979,1527681,0,0,0,1527681,1,26918138,0,0,0,102205,102205,1,33217401,0,0,0,130364,130364,1,0,0,0,0,0,0,0,548522,189495,0,0,189495,2,154563,0,0,0,0,0,0,51108,137306,149269,0,0,286575,5,293754296,0,0,921137218,571333,0,0,0,0,0,2100000000,-4815047,0,0,0,0,1605183042,3848960,0,0,0,0,0,0,0,0,0,0,0,0,0,1867322462,11629025,0,46759515282,30313484,2362478623,1798529,2394590636
5539,3/31/2023 0:00:00,2400,WISe,498000,0,1163792,75046,0,22786,0,0,0,0,0,79856,0,4453,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16715,1946,0,0,0,1946,0,0,19380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124998,0,0,0,0,0,0,0
5546,3/31/2023 0:00:00,2406,WISe,248000,0,3288933,22718072,38600,338600,0,0,22773,19645,0,355362,0,13082,10391,39966,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46807,21539,36854,24337,0,82730,12,0,46313,0,56153,20716,0,0,0,20716,1,103824,113755,0,0,0,113755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202323,0,0,169593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696017,0,0,0,0,0,0,0
5547,3/31/2023 0:00:00,2407,WISe,0,0,54000275,43333133,769900,769900,0,79721,0,0,0,19705403,0,209401,34935,22647,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,203714,98306,172378,0,0,270684,70,248247,155424,0,147978,1187,5824,0,0,7011,3,1000119,0,102709,130786,9541,243036,4,11931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503668,0,0,798441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5171,178360383,0,0,0,0,39,786400,0,4014795,0,0,0,0,0,0,0
5549,3/31/2023 0:00:00,2409,WISe,9932000,0,23300268,34283458,0,455432,0,0,0,0,0,2465586,0,1023,2539,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10453,0,0,22248,0,0,0,0,0,0,0,0,0,8594,0,0,0,0,0,0,449362,0,151434,0,0,151434,3,320260,0,27011,0,0,27011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10453,0,0,142469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835693,0,0,0,0,0,0,0
5554,3/31/2023 0:00:00,2413,WISe,14583000,0,20011257,34540301,200,408800,0,0,0,0,0,733654,0,1719,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,2755,0,2755,1,0,0,0,31889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16755,0,0,16755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,171909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,73448,0,0,0,0,0,0,0,517841,0,0,0,0,0,0,0
5555,3/31/2023 0:00:00,2414,WISe,1565000,0,2555974,0,562,1775,0,0,0,0,0,12564,0,120,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,0,0,0,1374,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,0,0,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35490,0,0,0,0,0,0,0
5561,3/31/2023 0:00:00,2416,WISe,747000,0,138073707,698341936,24353107,25876429,0,220049,2758576,109373,0,37565220,70278032,1704713,516349,143831,13660,0,0,0,19832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784805,0,0,1375849,700938,811138,0,0,1512076,321,1590451,2230128,0,1499863,2082649,221441,52062,0,2356152,26,5779177,2210325,1114998,464050,140347,3929720,33,230972,0,36742,0,0,36742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9599296,0,0,13483548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29053,664118573,0,0,0,0,547,20879378,0,35837401,0,41854,580632235,0,0,0,0
5569,3/31/2023 0:00:00,2420,WISe,4500000,0,16824533,5500000,0,0,0,0,21157,0,0,190575,0,25262,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580,0,0,41187,6296,0,0,0,6296,3,0,51630,0,120672,3558,27603,0,0,31161,5,287399,50991,0,117777,0,168768,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115055,0,0,248243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593566,0,0,0,0,0,0,0
5571,3/31/2023 0:00:00,2422,WISe,0,0,13402192,68047988,1584700,1584700,0,0,0,0,0,11001913,16010646,749548,82199,0,0,0,0,0,200,0,500,0,0,0,0,513445,0,0,0,0,0,0,0,0,0,0,0,0,0,685057,59778,30419,0,35465,611343,277506,296878,0,0,574384,65,0,4059,0,0,0,0,0,0,0,0,973475,206694,160336,1604538,69387,2040955,5,53502,0,82404,0,70410,152814,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554143,48014,524564,2325618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29385,0,0,0,0,3401,34765537,0,3498410,0,0,0,0,0,0,0
5579,3/31/2023 0:00:00,2424,WISe,494000,0,10745866,89661936,3028802,3108802,0,0,0,0,0,1194693,5014766,9513,5880,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11414,0,0,6469,0,2568,0,0,2568,1,17629,26287,0,103691,39307,95694,3224,0,138225,11,789388,51410,0,0,0,51410,4,90919,0,0,0,34180,34180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146047,0,0,299037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653818,0,0,0,0,0,0,0
5582,3/31/2023 0:00:00,2426,WISe,0,0,343385389,2416663854,19115777,19115777,0,0,0,0,0,89819461,0,127285,35130,0,0,0,1025,10970,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143516,0,0,279543,2278,61068,19411,0,82757,18,0,0,0,0,0,0,0,0,0,0,8381112,710512,847147,1839580,761533,4158772,9,756107,79586,76532,502168,386827,1045113,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935892,361977,0,4877331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31362069,0,0,448746909,0,211583996,180587,211764583
5588,3/31/2023 0:00:00,2427,WISe,260778,0,237437869,2479975972,7642600,7642600,0,0,0,0,816413,111221079,9435588,1522266,135432,6508,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457343,0,29434,8722132,169601,2543169,596046,0,3308816,249,3129,8267,0,385625,0,102463,4660,0,107123,4,10192460,0,396105,0,1172991,1569096,6,619950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667774,382950,0,5193945,0,0,0,0,0,0,0,0,0,0,0,0,1769829,8876,0,0,0,0,658,3213635,453,301093096,0,0,4756,33736986,0,46061649,-42307,0,551889715,0,45498268,9337761,54836029
5589,3/31/2023 0:00:00,2428,WISe,2640000,0,4226149,0,0,50082,0,0,0,0,0,29219,0,719,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10443,0,0,12928,0,8084,0,0,8084,5,0,9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13277,0,0,13277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19827,0,0,58934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67145,0,0,0,0,0,0,0
5602,3/31/2023 0:00:00,2434,WISe,35166000,0,59536664,19904931,691554,1499713,0,0,5309,0,97183,3452179,33014834,39715,19838,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10756,0,0,20338,72934,1028,0,0,73962,4,24286,25751,0,68940,2812,0,0,0,2812,1,2449039,0,396548,232225,0,628773,4,350369,54688,100820,132729,0,288237,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822397,0,0,0,0,0,0,155744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191227,11913,0,2392240,309584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113,42333181,0,0,0,0,361,7429652,0,2585543,8666,0,0,0,0,0,0
5604,3/31/2023 0:00:00,2435,WISe,22234000,0,41760568,18984351,0,307846,0,74566,12579,32118,0,576698,0,8931,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10409,0,0,8882,0,2500,0,0,2500,1,0,0,0,92348,0,35091,32118,1414,68623,4,0,0,0,0,36603,36603,1,137864,0,0,108661,0,108661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10409,0,0,231550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913339,0,0,0,0,0,0,0
5612,3/31/2023 0:00:00,2439,WISE,0,0,32496693,100115976,2422700,2422700,0,112800,227764,22197,566128,22906508,0,146435,21323,111841,44140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188778,0,18875,595472,329532,304526,0,0,634058,55,158312,255869,0,210665,62920,18463,0,0,81383,5,1478865,22648,102226,19178,0,144052,3,213217,23985,148335,14648,0,186968,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060919,651454,0,874292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4711,132378293,0,0,0,0,396,8759418,0,6907172,0,0,19853914,1040267,3528477,69484589,74053333
5621,3/31/2023 0:00:00,2444,WISe,1943000,0,629076776,299894850,29052200,30258137,77899,113626,876759,0,212256,107022629,967200761,2815005,325564,63371,5887,0,200,17389,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294382,0,30469,5342977,2532360,7673184,604421,391977,11201942,797,61527,538061,0,356981,43841,55771,135092,6825,241529,12,4872414,0,187845,470211,3893738,4551794,27,1182313,190140,362268,361283,356842,1270533,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83259,0,83259,1,0,0,0,1179722,0,1179722,1,891831,0,0,361831,2698037,3059868,4,0,0,0,0,0,0,0,208911,224487,121742,392336,738565,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690780,1506121,0,20924595,5095589,0,0,0,0,0,0,0,0,0,0,0,1352730,25027,0,0,0,0,47005,686245984,0,0,0,0,17080,307251525,0,35149002,335915,0,0,41703234,127933020,367525340,537161594
